Text_Name	Text_Type	Year	Left	Drittletztes_Wort	Vorletztes_Wort	LetztesWort	Key	Right	Compound	Lemma	Base_Verb	Period	Century	Determiner	Prep_V_ung	Adj	Genitive	Prefix	Syntagma
text_name voss_ini_1810	text_texttype Belletristik	1810	: fordern . Es gab dagegen unermeßliche	gab	dagegen	unermeßliche	Buͤcherſammlungen	 in/in den/d alten/alt Sprachen/Sprache ,/, aber/aber ſie/sie galten/	y	Sammlung	sammeln	18(0|1|2|3|4).	18..			unermesslich			
text_name storch_petersburg02_1794	text_texttype Gebrauchsliteratur	1794	: tellen und enthaͤlt drey verſchiedene	enthaͤlt	drey	verſchiedene	Sammlungen	 ,/, von/von denen/die ich/ich hier/hier nur/nur die/d Urheber/Urheber		Sammlung	sammeln	17(5|6|7|8|9).	17..	other		verschieden			
text_name storch_petersburg02_1794	text_texttype Gebrauchsliteratur	1794	: �lt eine ziemlich vollſtaͤndige	eine	ziemlich	vollſtaͤndige	Sammlung	 der/d vortreflichſten/vortrefflich deutſchen/deutsch ,/, engliſche		Sammlung	sammeln	17(5|6|7|8|9).	17..	u		vollständig	post		
text_name storch_petersburg02_1794	text_texttype Gebrauchsliteratur	1794	: nzelnen Werken . Die hier vorhandene	Die	hier	vorhandene	Sammlung	 enthaͤlt/enthalten philoſophiſche/philosophisch ,/, ſtaatswiſſe		Sammlung	sammeln	17(5|6|7|8|9).	17..	b		vorhanden			
text_name storch_petersburg02_1794	text_texttype Gebrauchsliteratur	1794	: machen , iſt die bekannte vortreffliche	die	bekannte	vortreffliche	Sammlung	 des/d D./D. Fothergill/Fothergill in/in England/England ;/; eine/eine		Sammlung	sammeln	17(5|6|7|8|9).	17..	b		vortrefflich	post		
text_name storch_petersburg02_1794	text_texttype Gebrauchsliteratur	1794	: e Grundlage durch die vortreffliche	durch	die	vortreffliche	Sammlung	 des/d Generals/General von/von Eggers/Eggers ,/, der/die als/als Komm		Sammlung	sammeln	17(5|6|7|8|9).	17..	b		vortrefflich	post		
text_name bodmer_sammlung07_1743	text_texttype Belletristik	1743	: Poeten ſeiner Zeit , eine zahlreiche	0	eine	zahlreiche	Sammlung	 von/von alten/alt Engliſchen/Englische Liedern/Lied gehabt/haben ,/,		Sammlung	sammeln	17(0|1|2|3|4).	17..	u		zahlreich			
text_name bodmer_sammlung12_1744	text_texttype Belletristik	1744	: h Correſpondent , die Zuͤrcheriſchen	0	die	Zuͤrcheriſchen	Sammlungen	 von/von critiſchen/kritisch Schriften/Schrift haͤtten/haben in/in a		Sammlung	sammeln	17(0|1|2|3|4).	17..	b		Zürcherisch			
text_name pufendorf_einleitung_1691	text_texttype Wissenschaft	1691	: se Schoͤpffer nicht etwa zur bloſſen	etwa	zur	bloſſen	Saͤttigung	 derer/die geilen/geil Begierden/Begierde geſtifftet/stiften ſey/sei		Sättigung	sättigen	16(5|6|7|8|9).	16..	b		bloß	post		
text_name rochow_versuch_1772	text_texttype Wissenschaft	1772	: ſache eurer Saͤttigung ; und eure	;	und	eure	Saͤttigung	 iſt/sein die/d Wirkung/Wirkung von/von dem/d reichlich/reichlich gen		Sättigung	sättigen	17(5|6|7|8|9).	17..	gen			pre		
text_name rochow_versuch_1772	text_texttype Wissenschaft	1772	: geben , iſt alſo die Urſache eurer	die	Urſache	eurer	Saͤttigung	 ;/; und/und eure/euer Saͤttigung/Sättigung iſt/sein die/d Wirkung/		Sättigung	sättigen	17(5|6|7|8|9).	17..	gen			pre		
text_name rochow_versuch_1772	text_texttype Wissenschaft	1772	: ern geben , iſt die Urſache eurer	die	Urſache	eurer	Saͤttigung	 ,/, aber/aber zugleich/zugleich die/d Wirkung/Wirkung von/von der/d L		Sättigung	sättigen	17(5|6|7|8|9).	17..	gen			pre		
text_name schmidt_rockenphilosophia01_1705	text_texttype Gebrauchsliteratur	1705	: mand mehr abſchneide  als es zu	als	es	zu	Saͤttigung	 des/d Hungers/Hunger bedarff/bedürfen /// damit/damit nicht/nicht al		Sättigung	sättigen	17(0|1|2|3|4).	17..		zu		post		
text_name modestinus_unterredungen_1737	text_texttype Gebrauchsliteratur	1737	: nd gezwungen zu einigen aͤuſſerlichen	zu	einigen	aͤuſſerlichen	Satzungen	 ,/, ſondern/sondern zu/zu allen/alle Zeiten/Zeit nur/nur hauptſaͤc		Satzung	satzen	17(0|1|2|3|4).	17..			äußerlich			
text_name arends_exter_1708	text_texttype Gebrauchsliteratur	1708	:   dadurch die Chriſten auſſer allen	Chriſten	auſſer	allen	Satzungen	 und/und knechtiſchen/knechtisch Zwang/Zwang lebeten/leben ./. Er/er 		Satzung	satzen	17(0|1|2|3|4).	17..						
text_name curtius_sprachforschung_1885	text_texttype Wissenschaft	1885	: auen zu verschiedenen neu aufgestellten	verschiedenen	neu	aufgestellten	Satzungen	 andrerseits/andererseits festere/fest Grundlagen/Grundlage gewinnen/g		Satzung	satzen	18(5|6|7|8|9).	18..			aufgestellt			
text_name mutach_underricht_1709	text_texttype Wissenschaft	1709	: eugen und beybringen . Statt Bern	.	Statt	Bern	Satzung	 ./. fol./Fol. 177/177 ./. Wie/wie zu/zu beweiſen/beweisen ./. Mit/mi		Satzung	satzen	17(0|1|2|3|4).	17..	gen			pre		
text_name mutach_underricht_1709	text_texttype Wissenschaft	1709	: Ibidem 114. Gſatz . und Statt Bern	und	Statt	Bern	Satzung	 fol./Fol. 103/103 ./. Marcken/Marke veraͤnderen/verändern ./. deſ�		Satzung	satzen	17(0|1|2|3|4).	17..	gen			pre		
text_name mutach_underricht_1709	text_texttype Wissenschaft	1709	: Stadt und Land verwieſen : Statt Bern	:	Statt	Bern	Satzung	 ./. fol./Fol. 100/100 ./. Verſchlachnuß/Verschlachnuß und/und dere		Satzung	satzen	17(0|1|2|3|4).	17..	gen			pre		
text_name mutach_underricht_1709	text_texttype Wissenschaft	1709	: en ; Wie hieruͤber der Statt Bern	der	Statt	Bern	Satzung	 etliche/etliche dergleichen/dergleichen Freffel/Freffel erlaͤuteret/		Satzung	satzen	17(0|1|2|3|4).	17..	gen			pre		
text_name nimwegen_friede_1679	text_texttype Gebrauchsliteratur	1679	: nd dem Wolstande des Reichs betreffende	des	Reichs	betreffende	Satzung	 /// wodurch/wodurch beede/beide Theil/Teil einander/einander verbunde		Satzung	satzen	16(5|6|7|8|9).	16..			betreffend			
text_name obrecht_secreta_1617	text_texttype Gebrauchsliteratur	1617	: les heredes ab ſolcher billichen	ab	ſolcher	billichen	Satzung	 vnd/und Ordnung/Ordnung ſich/sich nicht/nicht zubeſchweren/zubeschw		Satzung	satzen	16(0|1|2|3|4).	16..	solch		billig			
text_name geier_schuetz_1672	text_texttype Gebrauchsliteratur	1672	: ich als Paͤbſtlichen oder Canoniſchen	Paͤbſtlichen	oder	Canoniſchen	Satzungen	 /// gnugſame/genugsam wiſſenſchafft/Wissenschaft erlanget/erlange		Satzung	satzen	16(5|6|7|8|9).	16..			kanonisch			
text_name weckherlin_gedichte_1641	text_texttype Belletristik	1641	:  allzeit meine tritt auff deiner	tritt	auff	deiner	ſatzung	 wacht/wachen /// Von/von uͤbel/übel vnd/und vnrecht/Unrecht freyh/f		Satzung	satzen	16(0|1|2|3|4).	16..	gen			pre		
text_name rotth_bedencken_1692	text_texttype Gebrauchsliteratur	1692	: thum gegangen  und von dem Joch der	dem	Joch	der	Menschen-Satzungen	 befreyet/befreien worden/werden ;/; Jch/ich will/wollen nicht/nicht h	y	Satzung	satzen	16(5|6|7|8|9).	16..	b					
text_name rotth_bedencken_1692	text_texttype Gebrauchsliteratur	1692	: e  als wenn wir noch das Joch der	das	Joch	der	Menschen-Satzungen	 auff/auf uns/wir hätten/haben /// weil/weil wir/wir einige/einige Ce	y	Satzung	satzen	16(5|6|7|8|9).	16..	b					
text_name gryphius_rechtsgelehrter_1659	text_texttype Belletristik	1659	: Recht und Satzung gibt  hebt offt die	hebt	offt	die	Satzung	 auff/auf ./. Papin/Papin ./. Nicht/nicht die/d der/d Voͤlcker/Volk S		Satzung	satzen	16(5|6|7|8|9).	16..	b					
text_name nimwegen_friede_1679	text_texttype Gebrauchsliteratur	1679	:  soll einige Gesetz  Gewohnheit 	einige	Gesetz	Gewohnheit	Satzung	 /// Verordnung/Verordnung oder/oder Vorträge/Vortrag /// welche/welc		Satzung	satzen	16(5|6|7|8|9).	16..						
text_name nimwegen_friede_1679	text_texttype Gebrauchsliteratur	1679	:  nicht einige Gesetze  Gewonheit 	einige	Gesetze	Gewonheit	Satzung	 und/und Vorträge/Vortrag /// so/so vorhin/vorhin gemacht/machen /// 		Satzung	satzen	16(5|6|7|8|9).	16..						
text_name ferdinand_copia_1621	text_texttype Gebrauchsliteratur	1621	: andtfridens  auch anderer hailsamen	auch	anderer	hailsamen	Reichssatzungen	 /// in/in Vnsere/unsere vnnd/und deß/d H/h :/: Reichs/Reich Aacht/ac	y	Satzung	satzen	16(0|1|2|3|4).	16..	other		heilsam			
text_name ferdinand_copia_1621	text_texttype Gebrauchsliteratur	1621	: ave  eben so wenig die heilsame	wenig	die	heilsame	Satzungen	 deß/d Religion/Religion :/: Prophan/profan :/: vnd/und Allgemeinen/a		Satzung	satzen	16(0|1|2|3|4).	16..	b		heilsam			
text_name ideler_wahnsinn_1847	text_texttype Wissenschaft	1847	: uch der Verzweiflung , daß durch ihre	daß	durch	ihre	Satzungen	 ihm/er der/d Seelenfriede/Seelenfriede geraubt/rauben wurde/werden ,/		Satzung	satzen	18(0|1|2|3|4).	18..	gen			pre		
text_name reinkingk_policey_1653	text_texttype Gebrauchsliteratur	1653	: d jhres groſſen Propheten deß Mahomets	Propheten	deß	Mahomets	Satzungen	 /// iſt/sein daneben/daneben bey/bei dem/d Tuͤrckiſchen/türkisch 		Satzung	satzen	16(5|6|7|8|9).	16..	gen			pre		
text_name ferdinand_copia_1621	text_texttype Gebrauchsliteratur	1621	: berfahrer solches Gebotts vnd Reichs	Gebotts	vnd	Reichs	Satzung	 /// neben/neben vnd/und vber/über die/d benannte/benennt Pöen/Pöen		Satzung	satzen	16(0|1|2|3|4).	16..	solch					
text_name geier_schuetz_1672	text_texttype Gebrauchsliteratur	1672	:  ſamt den abſonderlichen Kirchen uñ	abſonderlichen	Kirchen	uñ	Policei-ſatzungẽ	 des/d Jſraelitiſchen/israelitisch volcks/Volk /// mit/mit einander/	y	Satzung	satzen	16(5|6|7|8|9).	16..						
text_name gryphius_rechtsgelehrter_1659	text_texttype Belletristik	1659	:  abkuͤrtzen ? Cleand . Der Recht und	Der	Recht	und	Satzung	 gibt/geben /// hebt/heben offt/oft die/d Satzung/Satzung auff/auf ./.		Satzung	satzen	16(5|6|7|8|9).	16..						
text_name obrecht_secreta_1617	text_texttype Gebrauchsliteratur	1617	: . Vnd wird durch dieſe Ordnung vnd	dieſe	Ordnung	vnd	Satzung	 keinen/keine Verwandten/Verwandte etwas/etwas entzogen/entziehen /// 		Satzung	satzen	16(0|1|2|3|4).	16..	dies					
text_name ferdinand_copia_1621	text_texttype Gebrauchsliteratur	1621	: halten solle  welche Disposition vnnd	welche	Disposition	vnnd	Satzung	 /// theils/teils auß/aus den/d vorgehenden/vorgehend gezogen/ziehen 		Satzung	satzen	16(0|1|2|3|4).	16..	other					
text_name ferdinand_copia_1621	text_texttype Gebrauchsliteratur	1621	: ehr angeregten Reichs Abschieden vnnd	Reichs	Abschieden	vnnd	Satzungen	 /// gegen/gegen viel/viel geringern/gering Verbrechern/Verbrecher ///		Satzung	satzen	16(0|1|2|3|4).	16..	other		angeregt			
text_name ferdinand_copia_1621	text_texttype Gebrauchsliteratur	1621	:  im H : Reich vblichen Rechten vnnd	vblichen	Rechten	vnnd	Reichssatzungen	 /// Jnsonderheit/insonderheit vber/über den/d zu/zu Augspurg/Augsbur	y	Satzung	satzen	16(0|1|2|3|4).	16..			üblich			
text_name geier_schuetz_1672	text_texttype Gebrauchsliteratur	1672	: Name chykkim ; wie auch von weltlichen	auch	von	weltlichen	Satzungen	 ſolches/solch zu/zu ſehen/sehen /// prov./prov. 8/8 /// 15/15 :/: d		Satzung	satzen	16(5|6|7|8|9).	16..			weltlich			
text_name glauber_furni04_1648	text_texttype Wissenschaft	1648	: angezeigt vnd gelehret  ein gemeine	gelehret	ein	gemeine	Saͤuberung	 ./. mit/mit Behutſamkeit/Behutsamkeit zu/zu gebrauchen/gebrauchen ſ		Säuberung	säubern	16(0|1|2|3|4).	16..	u		gemein			
text_name marx_kapital01_1867	text_texttype Wissenschaft	1867	: nd votirte im Umsehn Millionen zur	Umsehn	Millionen	zur	Schadloshaltung	 der/d Millionäre/Millionär von/von Landlords/Landlord ,/, deren/die	y	Schadloshaltung	schadloshalten|schadlos halten	18(5|6|7|8|9).	18..	b			post		ja
text_name krafft_landwirthschaft03_1876	text_texttype Wissenschaft	1876	: ng . Dieſelbe bezweckt nicht nur die	nicht	nur	die	Schaffung	 neuer/neu ,/, ſondern/sondern auch/auch die/d Verdrängung/Verdräng		Schaffung	schaffen	18(5|6|7|8|9).	18..	b					
text_name jahn_rede_1849	text_texttype Gebrauchsliteratur	1849	: nd Wortstellung , als für die feinsten	für	die	feinsten	Schattierungen	 des/d Ausdrucks/Ausdruck ,/, je/je nach/nach Verhältniss/Verhältnis	y	Schattierung	schattieren	18(0|1|2|3|4).	18..	b		fein			
text_name daguerre_daguerrereotyp_1839	text_texttype Gebrauchsliteratur	1839	:  einer guten Wirkung allein geeignete	Wirkung	allein	geeignete	Schattirung	 ./. Die/d für/für dieſe/diese Operation/Operation erforderliche/er		Schattierung	schattieren	18(0|1|2|3|4).	18..			geeignet			
text_name calvi_beutelschneider02_1627	text_texttype Belletristik	1627	: i vnnd Tyranney foꝛtfuhre  vnd die	foꝛtfuhre	vnd	die	Schatzung	 vnd/und Steuer/Steuer mehr/mehr als/als fich/sich es/es gebuͤrete/ge		Schatzung	schatzen	16(0|1|2|3|4).	16..	b					
text_name buchholtz_herkules01_1659	text_texttype Belletristik	1659	: ñen  ſondern nach wie vor ohn	wie	vor	ohn	Schatzung	 nur/nur vor/vor Freunde/Freund /// freie/frei Nachbarn/Nachbar und/un		Schatzung	schatzen	16(5|6|7|8|9).	16..						
text_name thaer_landwirthschaft01_1809	text_texttype Wissenschaft	1809	: rch die Quantitaͤt erſetzt . 42 .	.	42	.	Schaͤtzung	 der/d Wieſen/Wiese ./. 43/43 ./. der/d Weiden/Weide ./. 45/45 ./. de		Schätzung	schätzen	18(0|1|2|3|4).	18..				post		
text_name dannhauer_catechismus11_1678	text_texttype Gebrauchsliteratur	1678	: h die peremptori citation . 1343 .	.	1343	.	Scheidung	 ./. 1344/1344 ./. Verurtheilung/Verurteilung ./. 1346/1346 ./. Gerich		Scheidung	scheiden	16(5|6|7|8|9).	16..						
text_name glauber_furni01_1646	text_texttype Wissenschaft	1646	: igerirt  ſo nimt das Oleum Vini in der	Vini	in	der	ſcheidung	 zugleich/zugleich auch/auch zu/zu ſich/sich die/d Eſſentiam/essent		Scheidung	scheiden	16(0|1|2|3|4).	16..	b					
text_name hug_familie_1896	text_texttype Gebrauchsliteratur	1896	: niens einerseits , wo infolge der	wo	infolge	der	Ehescheidung	 das/d Sittenverderben/Sittenverderben und/und die/d Zügellosigkeit/Z	y	Scheidung	scheiden	18(5|6|7|8|9).	18..	b					
text_name fontane_kinderjahre_1894	text_texttype Belletristik	1894	: nung erfolgte dann auch wirklich , die	wirklich	0	die	Ehescheidung	 unterblieb/unterbleiben ./. Aber/aber diese/diese letztere/letztere w	y	Scheidung	scheiden	18(5|6|7|8|9).	18..	b					
text_name glueck_pandecten01verbesserungen_1798	text_texttype Wissenschaft	1798	:  zufolge laͤßt ſich alſo die	ſich	alſo	die	Graͤnzſcheidung	 des/d natuͤrlichen/natürlich und/und poſitiven/positiv Rechts/Rech	y	Scheidung	scheiden	17(5|6|7|8|9).	17..	b					
text_name grimm_odenwald_1843	text_texttype Gebrauchsliteratur	1843	: sich an der Schneeschmelze , welche die	0	welche	die	Scheidung	 zwischen/zwischen den/d nördlichen/nördlich und/und südlichen/süd		Scheidung	scheiden	18(0|1|2|3|4).	18..	b					
text_name hug_familie_1896	text_texttype Gebrauchsliteratur	1896	: te 1885 einen Brief über die	Brief	über	die	Ehescheidung	 ./. Darin/darin zieht/ziehen er/er einen/eine Vergleich/Vergleich zwi	y	Scheidung	scheiden	18(5|6|7|8|9).	18..	b					
text_name krueger_weltweisheit_1746	text_texttype Wissenschaft	1746	: ntstehen . Hierauf bemuͤhet er ſich die	er	ſich	die	Scheidung	 des/d Himmels/Himmel und/und der/d Sterne/Stern von/von der/d Erde/Er		Scheidung	scheiden	17(0|1|2|3|4).	17..	b					
text_name lichtenberg_timorus_1773	text_texttype Gebrauchsliteratur	1773	: indigkeit scheiden , oder wenn die	oder	wenn	die	Scheidung	 nicht/nicht angehen/angehen sollte/sollen ,/, den/d ganzen/ganz Plund		Scheidung	scheiden	17(5|6|7|8|9).	17..	b					
text_name loescher_historie_1705	text_texttype Wissenschaft	1705	: üll  Verdun  und andre  ſo in die	ſo	in	die	Eheſcheidung	 ſchon/schon zuvor/zuvor bewilliget/bewilligen hatten/haben /// beruf	y	Scheidung	scheiden	17(0|1|2|3|4).	17..	b					
text_name loescher_historie_1705	text_texttype Wissenschaft	1705	: rii Verfahren gebilliget  und die	gebilliget	und	die	Eheſcheidung	 bekraͤfftiget/bekräftigen wurde/werden ./. Die/d Paͤbſtlichen/pä	y	Scheidung	scheiden	17(0|1|2|3|4).	17..	b					
text_name marx_kapital01_1867	text_texttype Wissenschaft	1867	:  also durch seinen eignen Vorgang die	eignen	Vorgang	die	Scheidung	 zwischen/zwischen Arbeitskraft/Arbeitskraft und/und Arbeitsbedingunge		Scheidung	scheiden	18(5|6|7|8|9).	18..	b					
text_name marx_kapital01_1867	text_texttype Wissenschaft	1867	: h sein eignes Produkt anzueignen . Die	anzueignen	.	Die	Scheidung	 zwischen/zwischen Eigenthum/Eigentum und/und Arbeit/Arbeit wird/werde		Scheidung	scheiden	18(5|6|7|8|9).	18..	b					
text_name glauber_furni04_1648	text_texttype Wissenschaft	1648	:  viel . Deßgleichen kan auch ein	kan	auch	ein	Scheidung	 mit/mit gleichem/gleich Gewicht/Gewicht Antimonii/Antimonii ,/, Tarta		Scheidung	scheiden	16(0|1|2|3|4).	16..	u					
text_name glauber_furni04_1648	text_texttype Wissenschaft	1648	: andere weiſe auß dem Antimonio ein	dem	Antimonio	ein	Scheidung	 gemacht/machen werden/werden /// alſo/also /// daß/daß man/man kle		Scheidung	scheiden	16(0|1|2|3|4).	16..	u					
text_name glauber_furni01_1646	text_texttype Wissenschaft	1646	: o macht er bey dem Spiritu Vini eine	Spiritu	Vini	eine	Scheidung	 /// toͤdtet/töten ſein/sein Sal/sollen volatile/volatil ,/, daß/d		Scheidung	scheiden	16(0|1|2|3|4).	16..	u					
text_name glauber_furni04_1648	text_texttype Wissenschaft	1648	:   daß im ſchmeltzen abermahl eine	ſchmeltzen	abermahl	eine	Scheidung	 geſchicht/geschehen /// vnd/und ein/eine Theil/Teil deſſelben/dies		Scheidung	scheiden	16(0|1|2|3|4).	16..	u					
text_name lucius_canaan_1731	text_texttype Gebrauchsliteratur	1731	:  . §. 4 . Der Glaube macht eine	Glaube	macht	eine	Scheidung	 in/in der/d Welt/Welt ,/, Act./Act. 14/14 :/: 4./4. und/und 19/19 :/:		Scheidung	scheiden	17(0|1|2|3|4).	17..	u					
text_name fontane_kinderjahre_1894	text_texttype Belletristik	1894	: hlten , eine Trennung , eventuell	Trennung	0	eventuell	Ehescheidung	 geplant/planen wurde/werden ./. Die/d Trennung/Trennung erfolgte/erfo	y	Scheidung	scheiden	18(5|6|7|8|9).	18..						
text_name herder_humanitaet08_1796	text_texttype Wissenschaft	1796	: en . Hier beginnet nun eine große	nun	eine	große	Scheidung	 der/d Voͤlker/Volk ./. Nationen/Nation ,/, die/die ihrem/ihr alten/a		Scheidung	scheiden	17(5|6|7|8|9).	17..	u		groß	post		
text_name glauber_furni01_1646	text_texttype Wissenschaft	1646	: gmirt iſt geweſen . Die Vrſach ſolcher	Die	Vrſach	ſolcher	ſcheidung	 iſt/sein dieſe/diese /// weiln/weil der/d Gallmey/Gallmey ſehr/seh		Scheidung	scheiden	16(0|1|2|3|4).	16..	solch					
text_name virchow_cellularpathologie_1858	text_texttype Wissenschaft	1858	: en habe , dass man eine ganz strenge	eine	ganz	strenge	Scheidung	 machen/machen muss/müssen zwischen/zwischen den/d Fällen/Fall ,/, w		Scheidung	scheiden	18(5|6|7|8|9).	18..	u		streng			
text_name lucius_canaan_1731	text_texttype Gebrauchsliteratur	1731	: ſen noch tieffere Zerbrechungen und	tieffere	Zerbrechungen	und	Scheidungen	 vorgehen/vorgehen ,/, auch/auch von/von ſolchen/solch Dingen/Ding ,/		Scheidung	scheiden	17(0|1|2|3|4).	17..			tief			
text_name friderici_musica_1619	text_texttype Wissenschaft	1619	: n  res geſtas , invectivas ,	0	invectivas	0	ſcheldungen	 /// betrawungen/Betrauung /// vnd/und dergleichen/dergleichen ./. Vnd		Scheltung	schelten	16(0|1|2|3|4).	16..						
text_name oa_vierlinge_1616	text_texttype Gebrauchsliteratur	1616	: ser war das eine herꝛliche vnd liebe	herꝛliche	vnd	liebe	ſchenckung	 /// Sprach/Sprache die/d jungen/jung Grafen/Graf alle/alle nach/nach 		Schenkung	schenken	16(0|1|2|3|4).	16..	u		lieb			
text_name nn_kobald_1691	text_texttype Gebrauchsliteratur	1691	:  auch dieſes vor eine goͤttliche	vor	eine	goͤttliche	Gnadenſchickung	 und/und Verſchonung/Verschonung /// wie/wie auch/auch vor/vor eine/e	y	Schickung	schicken	16(5|6|7|8|9).	16..	u		göttlich			
text_name oa_vierlinge_1616	text_texttype Gebrauchsliteratur	1616	: en : Do iſt durch Gottes ſonderliche	durch	Gottes	ſonderliche	ſchickung	 der/d hochloͤblichſte/hochlöblich Koͤnig/König Ferdinandus/Ferdi		Schickung	schicken	16(0|1|2|3|4).	16..	gen		sonderlich	post		
text_name calvi_beutelschneider01_1627	text_texttype Belletristik	1627	: Es hat ſich aber auß ſonderlicher	aber	auß	ſonderlicher	ſchickung	 GOttes/Gott zugetragen/zutragen /// daß/daß der/d jenige/jenige ///		Schickung	schicken	16(0|1|2|3|4).	16..		aus	sonderlich	post		
text_name justi_abhandlung01_1758	text_texttype Gebrauchsliteratur	1758	: ehoͤren ſchoͤne Landſtraßen , die	Landſtraßen	0	die	Schiffbarmachung	 der/d Stroͤhme/Strom ,/, gute/gut Canaͤle/Kanal und/und Schleußen/		Schiffbarmachung	schiffbarmachen|schiffbar machen	17(5|6|7|8|9).	17..	b					ja
text_name justi_abhandlung01_1758	text_texttype Gebrauchsliteratur	1758	: emlichkeiten zur Schiffarth durch	zur	Schiffarth	durch	Schiffbarmachung	 der/d Ströme/Strom ,/, durch/durch Canäle/Kanal und/und Häfen/Hafe		Schiffbarmachung	schiffbarmachen|schiffbar machen	17(5|6|7|8|9).	17..		durch		post		ja
